CustomerID,Name,Age,Gender,Email,Phone,PurchaseAmount,PurchaseDate,ProductCategory,Rating,Months
CUST2657,Lina Smith,54.0,Male,lina.smith@hotmail.com,Available,544.15,2023-01-15,Books,1.0,January
CUST2658,Ahmed Ibrahim,54.0,Female,ahmed.ibrahim@hotmail.com,Missing,215.03,2025-03-14,Clothing,2.0,March
CUST2659,John Hassan,54.0,Female,john.hassan@yahoo.com,Missing,706.82,2023-11-10,Books,1.0,November
CUST2660,Fatma Mahmoud,54.0,Male,fatma.mahmoud@gmail.com,Missing,270.07,2023-01-24,Clothing,2.0,January
CUST2661,Mark Ibrahim,54.0,Female,mark.ibrahim@gmail.com,Available,396.84,2023-04-04,Electronics,4.17379077615298,April
CUST2662,Ahmed Hassan,54.0,Male,ahmed.hassan@gmail.com,Available,134.33,2022-11-25,No Category Selected,1.0,November
CUST2663,Sara Ibrahim,54.0,Male,sara.ibrahim@yahoo.com,Missing,509.8973789316026,2023-07-18,No Category Selected,,July
CUST2664,John Ibrahim,28.0,Female,john.ibrahim@hotmail.com,Missing,339.31,2023-06-10,Toys,4.17379077615298,June
CUST2665,Lina Gaber,54.0,Male,lina.gaber@hotmail.com,Missing,449.99,2023-06-30,Electronics,5.0,June
CUST2666,Alaa Ibrahim,54.0,Male,alaa.ibrahim@hotmail.com,Available,743.25,2024-12-08,Home,2.0,December
CUST2667,Mark Hassan,54.0,Female,mark.hassan@gmail.com,Available,844.77,2023-01-14,Electronics,5.0,January
CUST2668,Mark Hassan,54.0,Male,mark.hassan@yahoo.com,Missing,509.8973789316026,,Toys,4.0,
CUST2669,Ali Mahmoud,54.0,Female,ali.mahmoud@yahoo.com,Missing,575.72,2024-11-10,No Category Selected,1.0,November
CUST2670,Alaa Mahmoud,81.0,Male,alaa.mahmoud@yahoo.com,Missing,179.91,2023-09-14,No Category Selected,1.0,September
CUST2671,Ali Gaber,54.0,Male,ali.gaber@hotmail.com,Missing,729.71,2024-03-22,Books,2.0,March
CUST2672,Fatma Ibrahim,54.0,Male,fatma.ibrahim@gmail.com,Available,533.07,2025-04-18,Books,3.0,April
CUST2673,Alaa Gaber,54.0,Male,alaa.gaber@yahoo.com,Available,129.61,2025-01-17,No Category Selected,4.0,January
CUST2674,Lina Gaber,54.0,Female,lina.gaber@yahoo.com,Available,494.43,2024-05-05,Clothing,4.17379077615298,May
CUST2675,Fatma Mahmoud,54.0,Male,fatma.mahmoud@yahoo.com,Missing,721.27,2024-05-03,Electronics,,May
CUST2676,Alaa Gaber,54.0,Male,alaa.gaber@yahoo.com,Missing,304.43,,Home,,
CUST2677,Sara Ibrahim,54.0,Female,sara.ibrahim@yahoo.com,Available,146.47,2023-04-21,Books,4.0,April
CUST2678,Ali Smith,54.0,Male,ali.smith@yahoo.com,Available,260.97,2025-02-16,No Category Selected,5.0,February
CUST2679,Fatma Gaber,54.0,Male,fatma.gaber@hotmail.com,Missing,349.46,2023-01-08,No Category Selected,2.0,January
CUST2680,John Smith,54.0,Female,john.smith@hotmail.com,Available,509.8973789316026,2025-04-23,Toys,,April
CUST2681,Mark Ali,54.0,Male,mark.ali@hotmail.com,Missing,657.94,2025-05-28,No Category Selected,1.0,May
CUST2682,Fatma Hassan,54.0,Male,fatma.hassan@yahoo.com,Available,426.66,2023-09-19,Electronics,4.17379077615298,September
CUST2683,Ahmed Hassan,54.0,Female,ahmed.hassan@gmail.com,Missing,531.09,2024-09-09,No Category Selected,1.0,September
CUST2684,Ahmed Hassan,54.0,Male,ahmed.hassan@hotmail.com,Available,276.13,2025-06-21,Home,1.0,June
CUST2685,Ali Smith,54.0,Male,ali.smith@hotmail.com,Missing,436.66,2023-11-03,Books,2.0,November
CUST2686,Mark Ibrahim,44.0,Male,mark.ibrahim@yahoo.com,Missing,973.76,2024-08-15,Toys,,August
CUST2687,John Hassan,54.0,Male,john.hassan@gmail.com,Available,563.34,2025-03-26,No Category Selected,2.0,March
CUST2688,Ahmed Ali,54.0,Female,ahmed.ali@yahoo.com,Available,729.22,2025-03-09,Home,4.0,March
CUST2689,Sara Mahmoud,54.0,Female,sara.mahmoud@hotmail.com,Available,870.99,2023-10-03,Clothing,3.0,October
CUST2690,Fatma Ali,54.0,Female,fatma.ali@yahoo.com,Missing,888.22,2023-03-10,No Category Selected,3.0,March
CUST2691,Alaa Mahmoud,54.0,Female,alaa.mahmoud@hotmail.com,Missing,682.75,2023-02-22,No Category Selected,3.0,February
CUST2692,Fatma Gaber,54.0,Female,fatma.gaber@yahoo.com,Available,455.5,2023-01-14,Books,4.0,January
CUST2693,John Hassan,59.0,Male,john.hassan@gmail.com,Available,617.78,2022-11-07,No Category Selected,4.17379077615298,November
CUST2694,Fatma Hassan,47.0,Male,fatma.hassan@yahoo.com,Missing,669.56,2024-12-22,Home,3.0,December
CUST2695,Sara Smith,54.0,Male,sara.smith@hotmail.com,Available,263.15,,Clothing,3.0,
CUST2696,Mark Ibrahim,54.0,Female,mark.ibrahim@hotmail.com,Available,430.94,2024-08-17,Home,4.17379077615298,August
CUST2697,Ali Ali,54.0,Male,ali.ali@yahoo.com,Missing,275.87,2025-01-30,Books,5.0,January
CUST2698,Lina Smith,54.0,Female,lina.smith@yahoo.com,Missing,498.97,,Books,4.17379077615298,
CUST2699,Mark Smith,54.0,Female,mark.smith@gmail.com,Missing,164.05,2023-08-17,No Category Selected,5.0,August
CUST2700,Alaa Ibrahim,54.0,Male,alaa.ibrahim@gmail.com,Missing,593.4,2023-07-09,Home,1.0,July
CUST2701,John Mahmoud,54.0,Male,john.mahmoud@yahoo.com,Missing,327.64,2025-05-14,Electronics,4.0,May
CUST2702,Fatma Mahmoud,24.0,Male,fatma.mahmoud@yahoo.com,Available,973.89,2025-05-23,No Category Selected,,May
CUST2703,Ali Smith,54.0,Male,ali.smith@hotmail.com,Available,689.01,2025-06-01,Clothing,3.0,June
CUST2704,Ahmed Ali,54.0,Female,ahmed.ali@gmail.com,Missing,400.93,2022-10-31,Electronics,5.0,October
CUST2705,Ahmed Gaber,54.0,Female,ahmed.gaber@gmail.com,Missing,33.08,2023-02-10,Electronics,,February
CUST2706,John Ali,54.0,Female,john.ali@hotmail.com,Available,102.59,,Home,2.0,
CUST2707,Mark Ibrahim,54.0,Male,mark.ibrahim@hotmail.com,Missing,926.4,2025-02-12,No Category Selected,,February
CUST2708,Sara Hassan,54.0,Female,sara.hassan@yahoo.com,Missing,995.25,2023-05-17,Electronics,,May
CUST2709,John Smith,54.0,Male,john.smith@hotmail.com,Available,896.64,2023-12-25,No Category Selected,5.0,December
CUST2710,Fatma Hassan,54.0,Male,fatma.hassan@yahoo.com,Missing,531.24,2025-01-02,Clothing,1.0,January
CUST2711,John Ali,54.0,Female,john.ali@yahoo.com,Available,689.68,2023-12-19,No Category Selected,,December
CUST2712,Alaa Hassan,54.0,Male,alaa.hassan@hotmail.com,Missing,870.12,2023-07-08,No Category Selected,1.0,July
CUST2713,Ali Smith,54.0,Female,ali.smith@yahoo.com,Missing,505.01,2023-08-11,Clothing,1.0,August
CUST2714,Fatma Gaber,54.0,Female,fatma.gaber@hotmail.com,Missing,483.11,2024-08-19,No Category Selected,2.0,August
CUST2715,John Smith,54.0,Female,john.smith@gmail.com,Available,82.06,,No Category Selected,5.0,
CUST2716,John Ali,54.0,Male,john.ali@yahoo.com,Missing,983.04,2023-05-06,Home,,May
CUST2717,Ahmed Gaber,58.0,Female,ahmed.gaber@hotmail.com,Missing,509.8973789316026,2025-03-30,No Category Selected,2.0,March
CUST2718,Mark Mahmoud,54.0,Female,mark.mahmoud@gmail.com,Missing,400.69,2024-09-01,Home,4.17379077615298,September
CUST2719,Ahmed Hassan,54.0,Female,ahmed.hassan@yahoo.com,Available,790.21,2024-06-04,Electronics,2.0,June
CUST2720,Mark Ali,54.0,Female,mark.ali@gmail.com,Missing,708.58,2024-10-17,No Category Selected,1.0,October
CUST2721,Sara Smith,54.0,Female,sara.smith@hotmail.com,Available,548.78,2022-12-27,Home,2.0,December
CUST2722,Mark Ali,54.0,Male,mark.ali@yahoo.com,Missing,353.79,2024-10-24,Toys,,October
CUST2723,Mark Mahmoud,49.0,Female,mark.mahmoud@yahoo.com,Available,318.33,2024-11-14,No Category Selected,2.0,November
CUST2724,Sara Smith,54.0,Male,sara.smith@yahoo.com,Missing,494.94,2024-06-14,Clothing,4.0,June
CUST2725,Sara Gaber,84.0,Male,sara.gaber@gmail.com,Available,719.81,2025-02-18,No Category Selected,3.0,February
CUST2726,Ali Smith,54.0,Male,ali.smith@hotmail.com,Missing,738.68,2025-01-26,Home,3.0,January
CUST2727,Alaa Ibrahim,54.0,Male,alaa.ibrahim@hotmail.com,Available,317.89,2024-04-12,No Category Selected,3.0,April
CUST2728,Alaa Ali,54.0,Male,alaa.ali@hotmail.com,Missing,774.77,2024-11-04,No Category Selected,3.0,November
CUST2729,Lina Hassan,54.0,Male,lina.hassan@gmail.com,Available,69.76,,Books,,
CUST2730,John Smith,54.0,Male,john.smith@gmail.com,Available,988.31,2024-01-17,No Category Selected,2.0,January
CUST2731,Ali Ibrahim,54.0,Male,ali.ibrahim@yahoo.com,Available,266.53,2025-07-06,Clothing,4.0,July
CUST2732,Alaa Gaber,54.0,Female,alaa.gaber@gmail.com,Available,983.37,2022-12-13,Books,2.0,December
CUST2733,Lina Hassan,54.0,Male,lina.hassan@yahoo.com,Available,596.96,2024-03-25,Home,2.0,March
CUST2734,John Mahmoud,54.0,Male,john.mahmoud@hotmail.com,Available,441.98,2024-12-01,Electronics,1.0,December
CUST2735,Sara Gaber,50.0,Female,sara.gaber@hotmail.com,Available,823.91,2023-11-17,No Category Selected,5.0,November
CUST2736,Ahmed Hassan,54.0,Female,ahmed.hassan@hotmail.com,Missing,290.49,2025-03-23,Home,4.17379077615298,March
CUST2737,John Mahmoud,54.0,Male,john.mahmoud@yahoo.com,Available,575.53,2024-05-02,Home,3.0,May
CUST2738,Ahmed Mahmoud,54.0,Female,ahmed.mahmoud@gmail.com,Missing,856.41,2024-06-22,No Category Selected,4.0,June
CUST2739,Ahmed Hassan,54.0,Female,ahmed.hassan@gmail.com,Available,248.04,2025-07-01,Home,5.0,July
CUST2740,Lina Mahmoud,54.0,Male,lina.mahmoud@gmail.com,Available,459.86,2023-06-19,Electronics,4.0,June
CUST2741,Fatma Hassan,54.0,Male,fatma.hassan@hotmail.com,Available,738.07,2024-05-11,Clothing,5.0,May
CUST2742,Mark Ali,54.0,Female,mark.ali@gmail.com,Available,326.65,2023-02-06,Home,4.17379077615298,February
CUST2743,Mark Ibrahim,54.0,Male,mark.ibrahim@yahoo.com,Missing,606.75,2024-12-18,No Category Selected,3.0,December
CUST2744,Ahmed Gaber,54.0,Male,ahmed.gaber@gmail.com,Missing,509.8973789316026,2025-05-13,Electronics,4.0,May
CUST2745,Fatma Hassan,54.0,Female,fatma.hassan@hotmail.com,Missing,948.87,2025-06-22,Clothing,4.0,June
CUST2746,John Mahmoud,54.0,Male,john.mahmoud@gmail.com,Available,493.51,2022-11-09,Books,4.0,November
CUST2747,Mark Ibrahim,54.0,Female,mark.ibrahim@gmail.com,Available,617.26,2024-10-25,No Category Selected,4.0,October
CUST2748,Fatma Smith,54.0,Male,fatma.smith@hotmail.com,Missing,77.9,2022-12-19,Home,1.0,December
CUST2749,Mark Smith,49.0,Female,mark.smith@yahoo.com,Missing,588.66,2024-12-06,Books,1.0,December
CUST2750,Sara Ali,54.0,Male,sara.ali@gmail.com,Available,868.16,2023-02-05,Books,2.0,February
CUST2751,Fatma Ibrahim,54.0,Male,fatma.ibrahim@gmail.com,Missing,736.67,2024-07-14,Books,1.0,July
CUST2752,Lina Smith,54.0,Female,lina.smith@yahoo.com,Missing,568.03,2024-12-22,No Category Selected,5.0,December
CUST2753,Fatma Hassan,35.0,Male,fatma.hassan@hotmail.com,Missing,708.9,2025-07-17,Books,,July
CUST2754,Fatma Ibrahim,54.0,Male,fatma.ibrahim@yahoo.com,Available,951.1,2025-05-14,Books,5.0,May
CUST2755,Lina Hassan,54.0,Female,lina.hassan@yahoo.com,Missing,547.8,2025-01-12,Home,1.0,January
CUST2756,Alaa Mahmoud,39.0,Female,alaa.mahmoud@hotmail.com,Available,810.82,2023-09-11,Clothing,,September
CUST2757,Sara Hassan,54.0,Female,sara.hassan@gmail.com,Missing,116.85,2025-06-20,No Category Selected,3.0,June
CUST2758,Sara Hassan,54.0,Female,sara.hassan@gmail.com,Available,539.42,2024-10-14,Home,4.0,October
CUST2759,Alaa Gaber,54.0,Male,alaa.gaber@yahoo.com,Available,717.05,2024-09-23,No Category Selected,1.0,September
CUST2760,Fatma Smith,54.0,Female,fatma.smith@hotmail.com,Available,179.72,2025-01-13,Books,3.0,January
CUST2761,Sara Ibrahim,21.0,Male,sara.ibrahim@hotmail.com,Missing,553.16,2024-03-06,No Category Selected,4.17379077615298,March
CUST2762,Mark Smith,54.0,Female,mark.smith@yahoo.com,Available,797.25,2022-11-27,Toys,2.0,November
CUST2763,Mark Mahmoud,17.0,Male,mark.mahmoud@hotmail.com,Missing,40.79,2025-07-20,No Category Selected,4.0,July
CUST2764,Ali Mahmoud,54.0,Male,ali.mahmoud@gmail.com,Missing,627.11,2024-03-18,Electronics,5.0,March
CUST2765,Alaa Mahmoud,54.0,Male,alaa.mahmoud@hotmail.com,Missing,689.07,2024-06-08,Electronics,3.0,June
CUST2766,Sara Ibrahim,54.0,Male,sara.ibrahim@hotmail.com,Available,713.0,2025-01-28,Toys,,January
CUST2767,Mark Ibrahim,27.0,Female,mark.ibrahim@gmail.com,Missing,783.27,2023-09-04,Home,,September
CUST2768,Sara Smith,66.0,Female,sara.smith@hotmail.com,Missing,467.55,,Home,,
CUST2769,Sara Smith,54.0,Female,sara.smith@gmail.com,Available,668.17,2023-08-11,Toys,3.0,August
CUST2770,Alaa Gaber,54.0,Female,alaa.gaber@gmail.com,Missing,187.29,2024-08-03,Electronics,3.0,August
CUST2771,Alaa Gaber,54.0,Female,alaa.gaber@yahoo.com,Missing,265.67,2023-05-17,Clothing,3.0,May
CUST2772,John Mahmoud,54.0,Female,john.mahmoud@hotmail.com,Available,146.22,2023-05-12,Books,4.17379077615298,May
CUST2773,Sara Smith,63.0,Female,sara.smith@hotmail.com,Available,984.51,2025-06-19,No Category Selected,1.0,June
CUST2774,Ali Hassan,37.0,Female,ali.hassan@yahoo.com,Missing,464.08,2025-07-07,Electronics,,July
CUST2775,Mark Hassan,54.0,Male,mark.hassan@yahoo.com,Available,929.95,2022-12-19,Electronics,3.0,December
CUST2776,Fatma Ibrahim,54.0,Male,fatma.ibrahim@yahoo.com,Available,707.48,2023-04-23,No Category Selected,4.0,April
CUST2777,Ali Mahmoud,54.0,Male,ali.mahmoud@yahoo.com,Available,794.82,2023-11-05,Toys,4.17379077615298,November
CUST2778,Lina Ibrahim,63.0,Female,lina.ibrahim@gmail.com,Missing,991.71,2023-12-31,No Category Selected,4.17379077615298,December
CUST2779,Ahmed Mahmoud,54.0,Male,ahmed.mahmoud@hotmail.com,Available,136.59,2024-09-03,Toys,1.0,September
CUST2780,Ahmed Ibrahim,88.0,Male,ahmed.ibrahim@gmail.com,Available,428.9,2024-06-06,Toys,,June
CUST2781,Mark Hassan,54.0,Female,mark.hassan@gmail.com,Available,817.91,2023-11-04,Electronics,4.17379077615298,November
CUST2782,Sara Hassan,54.0,Male,sara.hassan@gmail.com,Available,14.03,2024-09-05,Toys,,September
CUST2783,Sara Hassan,87.0,Male,sara.hassan@gmail.com,Missing,803.43,2025-06-28,No Category Selected,2.0,June
CUST2784,Ali Hassan,54.0,Male,ali.hassan@gmail.com,Available,923.09,,No Category Selected,5.0,
CUST2785,Mark Ibrahim,54.0,Female,mark.ibrahim@hotmail.com,Missing,566.04,2024-12-27,Electronics,,December
CUST2786,Mark Gaber,82.0,Female,mark.gaber@yahoo.com,Available,909.17,2023-11-20,No Category Selected,3.0,November
CUST2787,Ali Gaber,86.0,Male,ali.gaber@gmail.com,Available,952.33,2024-08-09,Toys,4.0,August
CUST2788,John Ibrahim,54.0,Male,john.ibrahim@hotmail.com,Available,509.8973789316026,2024-09-04,Books,3.0,September
CUST2789,Ahmed Smith,54.0,Female,ahmed.smith@yahoo.com,Available,494.64,,Electronics,2.0,
CUST2790,Mark Ibrahim,54.0,Female,mark.ibrahim@yahoo.com,Available,728.53,2024-10-06,No Category Selected,3.0,October
CUST2791,John Gaber,72.0,Male,john.gaber@gmail.com,Missing,509.8973789316026,2025-06-29,Clothing,4.17379077615298,June
CUST2792,Ahmed Gaber,54.0,Male,ahmed.gaber@hotmail.com,Available,768.36,2024-03-22,Electronics,3.0,March
CUST2793,Sara Ali,19.0,Male,sara.ali@hotmail.com,Available,835.46,2023-03-08,Electronics,4.0,March
CUST2794,Ahmed Smith,54.0,Male,ahmed.smith@yahoo.com,Available,830.92,2025-05-08,Home,,May
CUST2795,Sara Ali,54.0,Male,sara.ali@yahoo.com,Available,236.13,2025-02-08,Toys,3.0,February
CUST2796,Sara Hassan,54.0,Female,sara.hassan@yahoo.com,Available,355.23,2023-09-03,No Category Selected,4.0,September
CUST2797,John Mahmoud,54.0,Male,john.mahmoud@gmail.com,Missing,490.24,2024-09-22,Clothing,3.0,September
CUST2798,Mark Hassan,54.0,Female,mark.hassan@hotmail.com,Available,293.83,2023-04-03,No Category Selected,2.0,April
CUST2799,Fatma Gaber,54.0,Female,fatma.gaber@yahoo.com,Available,42.79,2023-04-20,Books,4.0,April
CUST2800,John Gaber,54.0,Female,john.gaber@yahoo.com,Missing,787.69,2022-11-08,Electronics,1.0,November
CUST2801,Sara Ali,54.0,Male,sara.ali@hotmail.com,Missing,956.27,2022-11-27,Electronics,4.17379077615298,November
CUST2802,Fatma Hassan,54.0,Female,fatma.hassan@hotmail.com,Available,495.02,2025-06-19,Toys,1.0,June
CUST2803,Alaa Ibrahim,54.0,Male,alaa.ibrahim@gmail.com,Available,541.39,2023-10-22,No Category Selected,3.0,October
CUST2804,Sara Hassan,54.0,Female,sara.hassan@gmail.com,Available,606.05,2023-07-24,No Category Selected,5.0,July
CUST2805,Mark Gaber,54.0,Female,mark.gaber@hotmail.com,Missing,237.43,2024-12-09,Clothing,1.0,December
CUST2806,John Ali,75.0,Male,john.ali@yahoo.com,Missing,335.98,2024-07-27,Electronics,2.0,July
CUST2807,Ahmed Ibrahim,54.0,Female,ahmed.ibrahim@gmail.com,Available,525.06,2024-10-15,Home,2.0,October
CUST2808,Fatma Mahmoud,87.0,Male,fatma.mahmoud@yahoo.com,Available,575.52,2024-11-30,No Category Selected,,November
CUST2809,Ahmed Smith,54.0,Male,ahmed.smith@hotmail.com,Available,528.48,2025-02-28,Electronics,1.0,February
CUST2810,Ali Gaber,54.0,Female,ali.gaber@yahoo.com,Available,389.86,2024-09-21,No Category Selected,3.0,September
CUST2811,Lina Hassan,27.0,Male,lina.hassan@hotmail.com,Available,770.97,2024-09-23,No Category Selected,2.0,September
CUST2812,Alaa Mahmoud,54.0,Male,alaa.mahmoud@yahoo.com,Missing,399.56,2024-09-26,Home,3.0,September
CUST2813,Sara Gaber,54.0,Male,sara.gaber@gmail.com,Available,939.49,2023-01-16,Home,2.0,January
CUST2814,Ahmed Gaber,50.0,Male,ahmed.gaber@yahoo.com,Available,458.44,2024-01-24,Toys,4.17379077615298,January
CUST2815,Mark Smith,54.0,Female,mark.smith@yahoo.com,Available,13.82,2024-11-07,Toys,5.0,November
CUST2816,Sara Mahmoud,54.0,Male,sara.mahmoud@gmail.com,Available,60.22,2022-11-05,No Category Selected,,November
CUST2817,Alaa Hassan,54.0,Male,alaa.hassan@yahoo.com,Available,583.83,2023-12-04,Clothing,4.0,December
CUST2818,Ahmed Hassan,17.0,Male,ahmed.hassan@yahoo.com,Available,781.39,2024-04-20,Home,4.0,April
CUST2819,Sara Gaber,71.0,Female,sara.gaber@yahoo.com,Missing,990.73,2023-04-27,Books,4.17379077615298,April
CUST2820,Fatma Gaber,54.0,Male,fatma.gaber@hotmail.com,Available,638.08,2023-04-18,Toys,1.0,April
CUST2821,Fatma Ibrahim,54.0,Male,fatma.ibrahim@yahoo.com,Available,38.66,2023-04-10,No Category Selected,4.0,April
CUST2822,Sara Gaber,90.0,Male,sara.gaber@yahoo.com,Available,71.8,2024-05-15,Home,2.0,May
CUST2823,Mark Gaber,26.0,Male,mark.gaber@yahoo.com,Available,152.69,2023-02-01,Books,3.0,February
CUST2824,Alaa Ibrahim,54.0,Male,alaa.ibrahim@gmail.com,Missing,480.92,2024-12-29,Clothing,4.0,December
CUST2825,Sara Hassan,54.0,Female,sara.hassan@hotmail.com,Missing,957.81,2023-06-22,No Category Selected,4.17379077615298,June
CUST2826,Fatma Ibrahim,22.0,Male,fatma.ibrahim@hotmail.com,Available,186.83,2022-11-15,Toys,,November
CUST2827,Fatma Gaber,33.0,Male,fatma.gaber@hotmail.com,Missing,169.53,2024-05-13,Electronics,2.0,May
CUST2828,Ali Mahmoud,30.0,Female,ali.mahmoud@gmail.com,Available,635.59,2024-08-04,No Category Selected,2.0,August
CUST2829,John Mahmoud,54.0,Female,john.mahmoud@hotmail.com,Missing,509.8973789316026,2024-04-19,Clothing,3.0,April
CUST2830,Sara Ali,54.0,Male,sara.ali@yahoo.com,Available,876.0,2025-04-22,No Category Selected,5.0,April
CUST2831,Sara Ali,54.0,Female,sara.ali@gmail.com,Available,458.48,2024-11-08,Electronics,2.0,November
CUST2832,John Ali,49.0,Male,john.ali@yahoo.com,Missing,999.0,2024-10-10,Toys,1.0,October
CUST2833,Alaa Gaber,54.0,Male,alaa.gaber@hotmail.com,Available,172.79,2023-11-08,Toys,2.0,November
CUST2834,Mark Hassan,54.0,Male,mark.hassan@gmail.com,Available,140.24,2023-05-28,Books,4.17379077615298,May
CUST2835,Sara Ibrahim,87.0,Female,sara.ibrahim@gmail.com,Missing,378.85,2024-02-25,Clothing,4.0,February
CUST2836,Sara Hassan,77.0,Female,sara.hassan@yahoo.com,Missing,523.88,2024-12-21,No Category Selected,2.0,December
CUST2837,Mark Ibrahim,20.0,Female,mark.ibrahim@hotmail.com,Missing,509.8973789316026,2023-11-04,Books,2.0,November
CUST2838,Fatma Hassan,54.0,Male,fatma.hassan@gmail.com,Available,916.02,2023-01-01,No Category Selected,4.0,January
CUST2839,Sara Smith,71.0,Male,sara.smith@gmail.com,Missing,133.87,2023-01-15,No Category Selected,4.0,January
CUST2840,Sara Smith,42.0,Male,sara.smith@hotmail.com,Missing,574.51,2023-11-04,Clothing,3.0,November
CUST2841,Ahmed Ibrahim,54.0,Male,ahmed.ibrahim@yahoo.com,Available,157.77,2024-06-13,Toys,,June
CUST2842,Mark Ali,54.0,Female,mark.ali@hotmail.com,Available,326.93,2023-05-27,Books,5.0,May
CUST2843,Lina Mahmoud,54.0,Female,lina.mahmoud@yahoo.com,Missing,949.74,2023-11-13,Toys,3.0,November
CUST2844,Alaa Smith,54.0,Male,alaa.smith@gmail.com,Available,799.33,2024-11-03,Electronics,4.0,November
CUST2845,John Hassan,82.0,Female,john.hassan@hotmail.com,Available,338.19,2024-03-11,No Category Selected,5.0,March
CUST2846,Alaa Ibrahim,74.0,Male,alaa.ibrahim@gmail.com,Available,147.54,2024-08-11,Electronics,2.0,August
CUST2847,Alaa Hassan,29.0,Male,alaa.hassan@hotmail.com,Missing,863.9,2024-09-23,Clothing,4.0,September
CUST2848,Alaa Ali,47.0,Male,alaa.ali@gmail.com,Available,524.07,2023-04-09,Clothing,5.0,April
CUST2849,Fatma Ali,16.0,Male,fatma.ali@hotmail.com,Available,958.62,2023-07-31,Books,,July
CUST2850,Alaa Ibrahim,54.0,Female,alaa.ibrahim@hotmail.com,Available,608.09,2025-03-25,Electronics,4.0,March
CUST2851,Sara Smith,54.0,Male,sara.smith@hotmail.com,Missing,775.61,2025-04-16,Home,,April
CUST2852,Alaa Mahmoud,54.0,Male,alaa.mahmoud@gmail.com,Missing,432.73,2023-01-26,Clothing,4.0,January
CUST2853,Ali Mahmoud,54.0,Male,ali.mahmoud@gmail.com,Available,443.05,2024-11-08,Electronics,4.0,November
CUST2854,Fatma Mahmoud,54.0,Male,fatma.mahmoud@gmail.com,Missing,852.03,2024-07-16,Home,2.0,July
CUST2855,Alaa Ali,54.0,Female,alaa.ali@yahoo.com,Missing,683.58,2025-05-20,Toys,4.0,May
CUST2856,Fatma Smith,54.0,Male,fatma.smith@gmail.com,Missing,774.31,2024-07-15,No Category Selected,3.0,July
CUST2857,Ali Gaber,54.0,Male,ali.gaber@yahoo.com,Available,280.96,2023-02-26,Books,3.0,February
CUST2858,Ali Smith,54.0,Male,ali.smith@yahoo.com,Available,977.32,2022-12-20,Books,2.0,December
CUST2859,Ahmed Mahmoud,54.0,Male,ahmed.mahmoud@hotmail.com,Missing,737.3,2023-02-17,No Category Selected,1.0,February
CUST2860,Ahmed Smith,54.0,Male,ahmed.smith@yahoo.com,Available,885.21,2024-06-17,Books,4.17379077615298,June
CUST2861,Lina Ibrahim,54.0,Male,lina.ibrahim@yahoo.com,Available,891.69,2024-08-24,No Category Selected,3.0,August
CUST2862,Ali Gaber,69.0,Male,ali.gaber@yahoo.com,Missing,688.74,2023-08-21,Toys,4.0,August
CUST2863,John Smith,54.0,Female,john.smith@yahoo.com,Available,137.01,2023-05-28,No Category Selected,1.0,May
CUST2864,Ali Hassan,54.0,Female,ali.hassan@gmail.com,Available,723.76,2024-01-31,No Category Selected,4.17379077615298,January
CUST2865,John Mahmoud,17.0,Female,john.mahmoud@gmail.com,Available,934.53,2023-06-15,Electronics,,June
CUST2866,John Ibrahim,54.0,Female,john.ibrahim@gmail.com,Missing,594.79,2025-03-13,Home,1.0,March
CUST2867,Sara Smith,45.0,Male,sara.smith@yahoo.com,Available,284.11,2023-05-15,No Category Selected,3.0,May
CUST2868,Sara Mahmoud,54.0,Male,sara.mahmoud@gmail.com,Missing,743.05,2024-09-08,Clothing,2.0,September
CUST2869,Alaa Gaber,35.0,Male,alaa.gaber@hotmail.com,Available,926.66,2024-10-16,Toys,3.0,October
CUST2870,Lina Hassan,63.0,Male,lina.hassan@hotmail.com,Missing,600.27,2023-03-06,Clothing,5.0,March
CUST2871,Mark Ibrahim,54.0,Female,mark.ibrahim@yahoo.com,Available,346.56,2024-05-15,Home,3.0,May
CUST2872,Ali Gaber,51.0,Male,ali.gaber@hotmail.com,Missing,26.09,2024-02-16,Home,4.0,February
CUST2873,Ali Gaber,83.0,Male,ali.gaber@yahoo.com,Available,720.99,2024-01-13,Clothing,3.0,January
CUST2874,Lina Ali,20.0,Male,lina.ali@gmail.com,Available,235.0,2025-02-11,Books,4.0,February
CUST2875,Mark Smith,54.0,Male,mark.smith@yahoo.com,Missing,111.84,2024-12-12,No Category Selected,5.0,December
CUST2876,Lina Ibrahim,54.0,Male,lina.ibrahim@hotmail.com,Missing,307.83,2025-04-15,No Category Selected,4.17379077615298,April
CUST2877,Mark Ali,54.0,Female,mark.ali@gmail.com,Available,158.88,2024-01-01,Electronics,3.0,January
CUST2878,Sara Gaber,42.0,Male,sara.gaber@gmail.com,Missing,288.56,2024-03-14,Toys,1.0,March
CUST2879,Alaa Hassan,54.0,Male,alaa.hassan@gmail.com,Available,498.68,2025-04-27,No Category Selected,4.17379077615298,April
CUST2880,Mark Gaber,54.0,Male,mark.gaber@hotmail.com,Available,176.42,2023-01-17,Electronics,1.0,January
CUST2881,Ahmed Hassan,54.0,Male,ahmed.hassan@gmail.com,Missing,774.41,2025-05-07,Clothing,4.0,May
CUST2882,Lina Ibrahim,54.0,Female,lina.ibrahim@gmail.com,Missing,814.42,2022-11-30,Electronics,4.17379077615298,November
CUST2883,Ahmed Ali,54.0,Female,ahmed.ali@hotmail.com,Missing,444.91,2024-02-21,Clothing,3.0,February
